exercicio,demonstrativo,periodo,periodicidade,instituicao,cod_ibge,uf,populacao,anexo,esfera,rotulo,coluna,cod_conta,conta,valor,ano,bimestre,tipo
2020,RREO,1,B,Prefeitura Municipal de São Manuel - SP,3550100,SP,40954,RREO-Anexo 02,M,Total das Despesas Exceto Intra-Orçamentárias,SALDO (c) = (a-b),RREO2TotalDespesas,Assistência ao Idoso,8420.0,2020,1,Despesa
2020,RREO,1,B,Prefeitura Municipal de São Manuel - SP,3550100,SP,40954,RREO-Anexo 02,M,Total das Despesas Exceto Intra-Orçamentárias,SALDO (c) = (a-b),RREO2TotalDespesas,Assistência ao Portador de Deficiência,258585.92,2020,1,Despesa
2020,RREO,1,B,Prefeitura Municipal de São Manuel - SP,3550100,SP,40954,RREO-Anexo 02,M,Total das Despesas Exceto Intra-Orçamentárias,SALDO (c) = (a-b),RREO2TotalDespesas,Assistência à Criança e ao Adolescente,28350.0,2020,1,Despesa
2020,RREO,1,B,Prefeitura Municipal de São Manuel - SP,3550100,SP,40954,RREO-Anexo 02,M,Total das Despesas Exceto Intra-Orçamentárias,SALDO (c) = (a-b),RREO2TotalDespesas,Assistência Comunitária,1696497.5,2020,1,Despesa
2020,RREO,1,B,Prefeitura Municipal de São Manuel - SP,3550100,SP,40954,RREO-Anexo 02,M,Total das Despesas Exceto Intra-Orçamentárias,SALDO (c) = (a-b),RREO2TotalDespesas,FU08 - Administração Geral,779357.59,2020,1,Despesa
2020,RREO,1,B,Prefeitura Municipal de São Manuel - SP,3550100,SP,40954,RREO-Anexo 02,M,Total das Despesas Exceto Intra-Orçamentárias,SALDO (c) = (a-b),RREO2TotalDespesas,Previdência Social,14966412.08,2020,1,Despesa
2020,RREO,1,B,Prefeitura Municipal de São Manuel - SP,3550100,SP,40954,RREO-Anexo 02,M,Total das Despesas Exceto Intra-Orçamentárias,SALDO (c) = (a-b),RREO2TotalDespesas,Previdência do Regime Estatutário,14966412.08,2020,1,Despesa
2020,RREO,1,B,Prefeitura Municipal de São Manuel - SP,3550100,SP,40954,RREO-Anexo 02,M,Total das Despesas Exceto Intra-Orçamentárias,SALDO (c) = (a-b),RREO2TotalDespesas,Saúde,15159266.14,2020,1,Despesa
2020,RREO,1,B,Prefeitura Municipal de São Manuel - SP,3550100,SP,40954,RREO-Anexo 02,M,Total das Despesas Exceto Intra-Orçamentárias,SALDO (c) = (a-b),RREO2TotalDespesas,Atenção Básica,10245964.49,2020,1,Despesa
2020,RREO,1,B,Prefeitura Municipal de São Manuel - SP,3550100,SP,40954,RREO-Anexo 02,M,Total das Despesas Exceto Intra-Orçamentárias,SALDO (c) = (a-b),RREO2TotalDespesas,Assistência Hospitalar e Ambulatorial,2770133.1,2020,1,Despesa
2020,RREO,1,B,Prefeitura Municipal de São Manuel - SP,3550100,SP,40954,RREO-Anexo 02,M,Total das Despesas Exceto Intra-Orçamentárias,SALDO (c) = (a-b),RREO2TotalDespesas,Vigilância Sanitária,1811428.06,2020,1,Despesa
2020,RREO,1,B,Prefeitura Municipal de São Manuel - SP,3550100,SP,40954,RREO-Anexo 02,M,Total das Despesas Exceto Intra-Orçamentárias,SALDO (c) = (a-b),RREO2TotalDespesas,FU10 - Administração Geral,331740.49,2020,1,Despesa
2020,RREO,1,B,Prefeitura Municipal de São Manuel - SP,3550100,SP,40954,RREO-Anexo 02,M,Total das Despesas Exceto Intra-Orçamentárias,SALDO (c) = (a-b),RREO2TotalDespesas,Educação,29449723.61,2020,1,Despesa
2020,RREO,1,B,Prefeitura Municipal de São Manuel - SP,3550100,SP,40954,RREO-Anexo 02,M,Total das Despesas Exceto Intra-Orçamentárias,SALDO (c) = (a-b),RREO2TotalDespesas,Ensino Fundamental,17121408.54,2020,1,Despesa
2020,RREO,1,B,Prefeitura Municipal de São Manuel - SP,3550100,SP,40954,RREO-Anexo 02,M,Total das Despesas Exceto Intra-Orçamentárias,SALDO (c) = (a-b),RREO2TotalDespesas,Ensino Médio,324690.21,2020,1,Despesa
2020,RREO,1,B,Prefeitura Municipal de São Manuel - SP,3550100,SP,40954,RREO-Anexo 02,M,Total das Despesas Exceto Intra-Orçamentárias,SALDO (c) = (a-b),RREO2TotalDespesas,Ensino Superior,2126678.27,2020,1,Despesa
2020,RREO,1,B,Prefeitura Municipal de São Manuel - SP,3550100,SP,40954,RREO-Anexo 02,M,Total das Despesas Exceto Intra-Orçamentárias,SALDO (c) = (a-b),RREO2TotalDespesas,Educação Infantil,9191014.67,2020,1,Despesa
2020,RREO,1,B,Prefeitura Municipal de São Manuel - SP,3550100,SP,40954,RREO-Anexo 02,M,Total das Despesas Exceto Intra-Orçamentárias,SALDO (c) = (a-b),RREO2TotalDespesas,Educação de Jovens e Adultos,66286.54,2020,1,Despesa
2020,RREO,1,B,Prefeitura Municipal de São Manuel - SP,3550100,SP,40954,RREO-Anexo 02,M,Total das Despesas Exceto Intra-Orçamentárias,SALDO (c) = (a-b),RREO2TotalDespesas,Educação Especial,873.63,2020,1,Despesa
2020,RREO,1,B,Prefeitura Municipal de São Manuel - SP,3550100,SP,40954,RREO-Anexo 02,M,Total das Despesas Exceto Intra-Orçamentárias,SALDO (c) = (a-b),RREO2TotalDespesas,FU12 - Administração Geral,618771.75,2020,1,Despesa
2020,RREO,1,B,Prefeitura Municipal de São Manuel - SP,3550100,SP,40954,RREO-Anexo 02,M,Total das Despesas Exceto Intra-Orçamentárias,SALDO (c) = (a-b),RREO2TotalDespesas,Cultura,1241692.81,2020,1,Despesa
2020,RREO,1,B,Prefeitura Municipal de São Manuel - SP,3550100,SP,40954,RREO-Anexo 02,M,Total das Despesas Exceto Intra-Orçamentárias,SALDO (c) = (a-b),RREO2TotalDespesas,Difusão Cultural,1241692.81,2020,1,Despesa
2020,RREO,1,B,Prefeitura Municipal de São Manuel - SP,3550100,SP,40954,RREO-Anexo 02,M,Total das Despesas Exceto Intra-Orçamentárias,SALDO (c) = (a-b),RREO2TotalDespesas,Urbanismo,14498102.91,2020,1,Despesa
2020,RREO,1,B,Prefeitura Municipal de São Manuel - SP,3550100,SP,40954,RREO-Anexo 02,M,Total das Despesas Exceto Intra-Orçamentárias,SALDO (c) = (a-b),RREO2TotalDespesas,Infra-Estrutura Urbana,7362000.0,2020,1,Despesa
2020,RREO,1,B,Prefeitura Municipal de São Manuel - SP,3550100,SP,40954,RREO-Anexo 02,M,Total das Despesas Exceto Intra-Orçamentárias,SALDO (c) = (a-b),RREO2TotalDespesas,Serviços Urbanos,7136102.91,2020,1,Despesa
2020,RREO,1,B,Prefeitura Municipal de São Manuel - SP,3550100,SP,40954,RREO-Anexo 02,M,Total das Despesas Exceto Intra-Orçamentárias,SALDO (c) = (a-b),RREO2TotalDespesas,Saneamento,521000.0,2020,1,Despesa
2020,RREO,1,B,Prefeitura Municipal de São Manuel - SP,3550100,SP,40954,RREO-Anexo 02,M,Total das Despesas Exceto Intra-Orçamentárias,SALDO (c) = (a-b),RREO2TotalDespesas,Saneamento Básico Urbano,521000.0,2020,1,Despesa
2020,RREO,1,B,Prefeitura Municipal de São Manuel - SP,3550100,SP,40954,RREO-Anexo 02,M,Total das Despesas Exceto Intra-Orçamentárias,SALDO (c) = (a-b),RREO2TotalDespesas,Comércio e Serviços,2321446.16,2020,1,Despesa
2020,RREO,1,B,Prefeitura Municipal de São Manuel - SP,3550100,SP,40954,RREO-Anexo 02,M,Total das Despesas Exceto Intra-Orçamentárias,SALDO (c) = (a-b),RREO2TotalDespesas,Turismo,2321446.16,2020,1,Despesa
2020,RREO,1,B,Prefeitura Municipal de São Manuel - SP,3550100,SP,40954,RREO-Anexo 02,M,Total das Despesas Exceto Intra-Orçamentárias,SALDO (c) = (a-b),RREO2TotalDespesas,Energia,1763182.86,2020,1,Despesa
2020,RREO,1,B,Prefeitura Municipal de São Manuel - SP,3550100,SP,40954,RREO-Anexo 02,M,Total das Despesas Exceto Intra-Orçamentárias,SALDO (c) = (a-b),RREO2TotalDespesas,Energia Elétrica,1763182.86,2020,1,Despesa
2020,RREO,1,B,Prefeitura Municipal de São Manuel - SP,3550100,SP,40954,RREO-Anexo 02,M,Total das Despesas Exceto Intra-Orçamentárias,SALDO (c) = (a-b),RREO2TotalDespesas,Transporte,366397.69,2020,1,Despesa
2020,RREO,1,B,Prefeitura Municipal de São Manuel - SP,3550100,SP,40954,RREO-Anexo 02,M,Total das Despesas Exceto Intra-Orçamentárias,SALDO (c) = (a-b),RREO2TotalDespesas,Transporte Rodoviário,366397.69,2020,1,Despesa
2020,RREO,1,B,Prefeitura Municipal de São Manuel - SP,3550100,SP,40954,RREO-Anexo 02,M,Total das Despesas Exceto Intra-Orçamentárias,SALDO (c) = (a-b),RREO2TotalDespesas,Desporto e Lazer,2528314.83,2020,1,Despesa
2020,RREO,1,B,Prefeitura Municipal de São Manuel - SP,3550100,SP,40954,RREO-Anexo 02,M,Total das Despesas Exceto Intra-Orçamentárias,SALDO (c) = (a-b),RREO2TotalDespesas,Desporto Comunitário,2528314.83,2020,1,Despesa
2020,RREO,1,B,Prefeitura Municipal de São Manuel - SP,3550100,SP,40954,RREO-Anexo 02,M,Total das Despesas Exceto Intra-Orçamentárias,SALDO (c) = (a-b),RREO2TotalDespesas,Encargos Especiais,1996696.05,2020,1,Despesa
2020,RREO,1,B,Prefeitura Municipal de São Manuel - SP,3550100,SP,40954,RREO-Anexo 02,M,Total das Despesas Exceto Intra-Orçamentárias,SALDO (c) = (a-b),RREO2TotalDespesas,Serviço da Dívida Interna,1308695.55,2020,1,Despesa
2020,RREO,1,B,Prefeitura Municipal de São Manuel - SP,3550100,SP,40954,RREO-Anexo 02,M,Total das Despesas Exceto Intra-Orçamentárias,SALDO (c) = (a-b),RREO2TotalDespesas,Outros Encargos Especiais,688000.5,2020,1,Despesa
2020,RREO,1,B,Prefeitura Municipal de São Manuel - SP,3550100,SP,40954,RREO-Anexo 02,M,Total das Despesas Exceto Intra-Orçamentárias,SALDO (c) = (a-b),RREO2TotalDespesas,Reserva de Contingência,1683510.0,2020,1,Despesa
2020,RREO,1,B,Prefeitura Municipal de São Manuel - SP,3550100,SP,40954,RREO-Anexo 02,M,Total das Despesas Exceto Intra-Orçamentárias,SALDO (c) = (a-b),RREO2TotalDespesas,DESPESAS (INTRA-ORÇAMENTÁRIAS) (II),15519636.56,2020,1,Despesa
2020,RREO,1,B,Prefeitura Municipal de São Manuel - SP,3550100,SP,40954,RREO-Anexo 02,M,Total das Despesas Exceto Intra-Orçamentárias,SALDO (c) = (a-b),RREO2TotalDespesas,TOTAL (III) = (I + II),121956229.91,2020,1,Despesa
2020,RREO,1,B,Prefeitura Municipal de São Manuel - SP,3550100,SP,40954,RREO-Anexo 02,M,Total das Despesas Exceto Intra-Orçamentárias,DESPESAS LIQUIDADAS NO BIMESTRE,RREO2TotalDespesas,DESPESAS (EXCETO INTRA-ORÇAMENTÁRIAS) (I),16719986.23,2020,1,Despesa
2020,RREO,1,B,Prefeitura Municipal de São Manuel - SP,3550100,SP,40954,RREO-Anexo 02,M,Total das Despesas Exceto Intra-Orçamentárias,DESPESAS LIQUIDADAS NO BIMESTRE,RREO2TotalDespesas,Legislativa,506832.58,2020,1,Despesa
2020,RREO,1,B,Prefeitura Municipal de São Manuel - SP,3550100,SP,40954,RREO-Anexo 02,M,Total das Despesas Exceto Intra-Orçamentárias,DESPESAS LIQUIDADAS NO BIMESTRE,RREO2TotalDespesas,Ação Legislativa,506832.58,2020,1,Despesa
2020,RREO,1,B,Prefeitura Municipal de São Manuel - SP,3550100,SP,40954,RREO-Anexo 02,M,Total das Despesas Exceto Intra-Orçamentárias,DESPESAS LIQUIDADAS NO BIMESTRE,RREO2TotalDespesas,Administração,2191796.9,2020,1,Despesa
2020,RREO,1,B,Prefeitura Municipal de São Manuel - SP,3550100,SP,40954,RREO-Anexo 02,M,Total das Despesas Exceto Intra-Orçamentárias,DESPESAS LIQUIDADAS NO BIMESTRE,RREO2TotalDespesas,FU04 - Administração Geral,1934064.38,2020,1,Despesa
2020,RREO,1,B,Prefeitura Municipal de São Manuel - SP,3550100,SP,40954,RREO-Anexo 02,M,Total das Despesas Exceto Intra-Orçamentárias,DESPESAS LIQUIDADAS NO BIMESTRE,RREO2TotalDespesas,Administração Financeira,257732.52,2020,1,Despesa
2020,RREO,1,B,Prefeitura Municipal de São Manuel - SP,3550100,SP,40954,RREO-Anexo 02,M,Total das Despesas Exceto Intra-Orçamentárias,DESPESAS LIQUIDADAS NO BIMESTRE,RREO2TotalDespesas,Segurança Pública,409348.63,2020,1,Despesa
2020,RREO,1,B,Prefeitura Municipal de São Manuel - SP,3550100,SP,40954,RREO-Anexo 02,M,Total das Despesas Exceto Intra-Orçamentárias,DESPESAS LIQUIDADAS NO BIMESTRE,RREO2TotalDespesas,Policiamento,409348.63,2020,1,Despesa
2020,RREO,1,B,Prefeitura Municipal de São Manuel - SP,3550100,SP,40954,RREO-Anexo 02,M,Total das Despesas Exceto Intra-Orçamentárias,DESPESAS LIQUIDADAS NO BIMESTRE,RREO2TotalDespesas,Assistência Social,614766.86,2020,1,Despesa
2020,RREO,1,B,Prefeitura Municipal de São Manuel - SP,3550100,SP,40954,RREO-Anexo 02,M,Total das Despesas Exceto Intra-Orçamentárias,DESPESAS LIQUIDADAS NO BIMESTRE,RREO2TotalDespesas,Assistência ao Portador de Deficiência,34212.64,2020,1,Despesa
2020,RREO,1,B,Prefeitura Municipal de São Manuel - SP,3550100,SP,40954,RREO-Anexo 02,M,Total das Despesas Exceto Intra-Orçamentárias,DESPESAS LIQUIDADAS NO BIMESTRE,RREO2TotalDespesas,Assistência Comunitária,260838.01,2020,1,Despesa
2020,RREO,1,B,Prefeitura Municipal de São Manuel - SP,3550100,SP,40954,RREO-Anexo 02,M,Total das Despesas Exceto Intra-Orçamentárias,DESPESAS LIQUIDADAS NO BIMESTRE,RREO2TotalDespesas,FU08 - Administração Geral,319716.21,2020,1,Despesa
2020,RREO,1,B,Prefeitura Municipal de São Manuel - SP,3550100,SP,40954,RREO-Anexo 02,M,Total das Despesas Exceto Intra-Orçamentárias,DESPESAS LIQUIDADAS NO BIMESTRE,RREO2TotalDespesas,Previdência Social,2528627.08,2020,1,Despesa
2020,RREO,1,B,Prefeitura Municipal de São Manuel - SP,3550100,SP,40954,RREO-Anexo 02,M,Total das Despesas Exceto Intra-Orçamentárias,DESPESAS LIQUIDADAS NO BIMESTRE,RREO2TotalDespesas,Previdência do Regime Estatutário,2528627.08,2020,1,Despesa
2020,RREO,1,B,Prefeitura Municipal de São Manuel - SP,3550100,SP,40954,RREO-Anexo 02,M,Total das Despesas Exceto Intra-Orçamentárias,DESPESAS LIQUIDADAS NO BIMESTRE,RREO2TotalDespesas,Saúde,4967875.73,2020,1,Despesa
2020,RREO,1,B,Prefeitura Municipal de São Manuel - SP,3550100,SP,40954,RREO-Anexo 02,M,Total das Despesas Exceto Intra-Orçamentárias,DESPESAS LIQUIDADAS NO BIMESTRE,RREO2TotalDespesas,Atenção Básica,2637461.93,2020,1,Despesa
2020,RREO,1,B,Prefeitura Municipal de São Manuel - SP,3550100,SP,40954,RREO-Anexo 02,M,Total das Despesas Exceto Intra-Orçamentárias,DESPESAS LIQUIDADAS NO BIMESTRE,RREO2TotalDespesas,Assistência Hospitalar e Ambulatorial,2264079.94,2020,1,Despesa
2020,RREO,1,B,Prefeitura Municipal de São Manuel - SP,3550100,SP,40954,RREO-Anexo 02,M,Total das Despesas Exceto Intra-Orçamentárias,DESPESAS LIQUIDADAS NO BIMESTRE,RREO2TotalDespesas,Vigilância Sanitária,13477.94,2020,1,Despesa
2020,RREO,1,B,Prefeitura Municipal de São Manuel - SP,3550100,SP,40954,RREO-Anexo 02,M,Total das Despesas Exceto Intra-Orçamentárias,DESPESAS LIQUIDADAS NO BIMESTRE,RREO2TotalDespesas,FU10 - Administração Geral,52855.92,2020,1,Despesa
2020,RREO,1,B,Prefeitura Municipal de São Manuel - SP,3550100,SP,40954,RREO-Anexo 02,M,Total das Despesas Exceto Intra-Orçamentárias,DESPESAS LIQUIDADAS NO BIMESTRE,RREO2TotalDespesas,Educação,3410725.67,2020,1,Despesa
2020,RREO,1,B,Prefeitura Municipal de São Manuel - SP,3550100,SP,40954,RREO-Anexo 02,M,Total das Despesas Exceto Intra-Orçamentárias,DESPESAS LIQUIDADAS NO BIMESTRE,RREO2TotalDespesas,Ensino Fundamental,2185949.81,2020,1,Despesa
2020,RREO,1,B,Prefeitura Municipal de São Manuel - SP,3550100,SP,40954,RREO-Anexo 02,M,Total das Despesas Exceto Intra-Orçamentárias,DESPESAS LIQUIDADAS NO BIMESTRE,RREO2TotalDespesas,Ensino Médio,6709.81,2020,1,Despesa
2020,RREO,1,B,Prefeitura Municipal de São Manuel - SP,3550100,SP,40954,RREO-Anexo 02,M,Total das Despesas Exceto Intra-Orçamentárias,DESPESAS LIQUIDADAS NO BIMESTRE,RREO2TotalDespesas,Ensino Superior,209653.76,2020,1,Despesa
2020,RREO,1,B,Prefeitura Municipal de São Manuel - SP,3550100,SP,40954,RREO-Anexo 02,M,Total das Despesas Exceto Intra-Orçamentárias,DESPESAS LIQUIDADAS NO BIMESTRE,RREO2TotalDespesas,Educação Infantil,832057.53,2020,1,Despesa
2020,RREO,1,B,Prefeitura Municipal de São Manuel - SP,3550100,SP,40954,RREO-Anexo 02,M,Total das Despesas Exceto Intra-Orçamentárias,DESPESAS LIQUIDADAS NO BIMESTRE,RREO2TotalDespesas,Educação de Jovens e Adultos,2043.46,2020,1,Despesa
2020,RREO,1,B,Prefeitura Municipal de São Manuel - SP,3550100,SP,40954,RREO-Anexo 02,M,Total das Despesas Exceto Intra-Orçamentárias,DESPESAS LIQUIDADAS NO BIMESTRE,RREO2TotalDespesas,Educação Especial,29294.87,2020,1,Despesa
2020,RREO,1,B,Prefeitura Municipal de São Manuel - SP,3550100,SP,40954,RREO-Anexo 02,M,Total das Despesas Exceto Intra-Orçamentárias,DESPESAS LIQUIDADAS NO BIMESTRE,RREO2TotalDespesas,FU12 - Administração Geral,145016.43,2020,1,Despesa
2020,RREO,1,B,Prefeitura Municipal de São Manuel - SP,3550100,SP,40954,RREO-Anexo 02,M,Total das Despesas Exceto Intra-Orçamentárias,DESPESAS LIQUIDADAS NO BIMESTRE,RREO2TotalDespesas,Cultura,185281.6,2020,1,Despesa
2020,RREO,1,B,Prefeitura Municipal de São Manuel - SP,3550100,SP,40954,RREO-Anexo 02,M,Total das Despesas Exceto Intra-Orçamentárias,DESPESAS LIQUIDADAS NO BIMESTRE,RREO2TotalDespesas,Difusão Cultural,185281.6,2020,1,Despesa
2020,RREO,1,B,Prefeitura Municipal de São Manuel - SP,3550100,SP,40954,RREO-Anexo 02,M,Total das Despesas Exceto Intra-Orçamentárias,DESPESAS LIQUIDADAS NO BIMESTRE,RREO2TotalDespesas,Urbanismo,802384.07,2020,1,Despesa
2020,RREO,1,B,Prefeitura Municipal de São Manuel - SP,3550100,SP,40954,RREO-Anexo 02,M,Total das Despesas Exceto Intra-Orçamentárias,DESPESAS LIQUIDADAS NO BIMESTRE,RREO2TotalDespesas,Serviços Urbanos,802384.07,2020,1,Despesa
2020,RREO,1,B,Prefeitura Municipal de São Manuel - SP,3550100,SP,40954,RREO-Anexo 02,M,Total das Despesas Exceto Intra-Orçamentárias,DESPESAS LIQUIDADAS NO BIMESTRE,RREO2TotalDespesas,Comércio e Serviços,46899.15,2020,1,Despesa
2020,RREO,1,B,Prefeitura Municipal de São Manuel - SP,3550100,SP,40954,RREO-Anexo 02,M,Total das Despesas Exceto Intra-Orçamentárias,DESPESAS LIQUIDADAS NO BIMESTRE,RREO2TotalDespesas,Turismo,46899.15,2020,1,Despesa
2020,RREO,1,B,Prefeitura Municipal de São Manuel - SP,3550100,SP,40954,RREO-Anexo 02,M,Total das Despesas Exceto Intra-Orçamentárias,DESPESAS LIQUIDADAS NO BIMESTRE,RREO2TotalDespesas,Energia,340305.43,2020,1,Despesa
2020,RREO,1,B,Prefeitura Municipal de São Manuel - SP,3550100,SP,40954,RREO-Anexo 02,M,Total das Despesas Exceto Intra-Orçamentárias,DESPESAS LIQUIDADAS NO BIMESTRE,RREO2TotalDespesas,Energia Elétrica,340305.43,2020,1,Despesa
2020,RREO,1,B,Prefeitura Municipal de São Manuel - SP,3550100,SP,40954,RREO-Anexo 02,M,Total das Despesas Exceto Intra-Orçamentárias,DESPESAS LIQUIDADAS NO BIMESTRE,RREO2TotalDespesas,Transporte,23003.14,2020,1,Despesa
2020,RREO,1,B,Prefeitura Municipal de São Manuel - SP,3550100,SP,40954,RREO-Anexo 02,M,Total das Despesas Exceto Intra-Orçamentárias,DESPESAS LIQUIDADAS NO BIMESTRE,RREO2TotalDespesas,Transporte Rodoviário,23003.14,2020,1,Despesa
2020,RREO,1,B,Prefeitura Municipal de São Manuel - SP,3550100,SP,40954,RREO-Anexo 02,M,Total das Despesas Exceto Intra-Orçamentárias,DESPESAS LIQUIDADAS NO BIMESTRE,RREO2TotalDespesas,Desporto e Lazer,281495.44,2020,1,Despesa
2020,RREO,1,B,Prefeitura Municipal de São Manuel - SP,3550100,SP,40954,RREO-Anexo 02,M,Total das Despesas Exceto Intra-Orçamentárias,DESPESAS LIQUIDADAS NO BIMESTRE,RREO2TotalDespesas,Desporto Comunitário,281495.44,2020,1,Despesa
2020,RREO,1,B,Prefeitura Municipal de São Manuel - SP,3550100,SP,40954,RREO-Anexo 02,M,Total das Despesas Exceto Intra-Orçamentárias,DESPESAS LIQUIDADAS NO BIMESTRE,RREO2TotalDespesas,Encargos Especiais,410643.95,2020,1,Despesa
2020,RREO,1,B,Prefeitura Municipal de São Manuel - SP,3550100,SP,40954,RREO-Anexo 02,M,Total das Despesas Exceto Intra-Orçamentárias,DESPESAS LIQUIDADAS NO BIMESTRE,RREO2TotalDespesas,Serviço da Dívida Interna,253414.45,2020,1,Despesa
2020,RREO,1,B,Prefeitura Municipal de São Manuel - SP,3550100,SP,40954,RREO-Anexo 02,M,Total das Despesas Exceto Intra-Orçamentárias,DESPESAS LIQUIDADAS NO BIMESTRE,RREO2TotalDespesas,Outros Encargos Especiais,157229.5,2020,1,Despesa
2020,RREO,1,B,Prefeitura Municipal de São Manuel - SP,3550100,SP,40954,RREO-Anexo 02,M,Total das Despesas Exceto Intra-Orçamentárias,DESPESAS LIQUIDADAS NO BIMESTRE,RREO2TotalDespesas,DESPESAS (INTRA-ORÇAMENTÁRIAS) (II),2236443.44,2020,1,Despesa
2020,RREO,1,B,Prefeitura Municipal de São Manuel - SP,3550100,SP,40954,RREO-Anexo 02,M,Total das Despesas Exceto Intra-Orçamentárias,DESPESAS LIQUIDADAS NO BIMESTRE,RREO2TotalDespesas,TOTAL (III) = (I + II),18956429.67,2020,1,Despesa
2020,RREO,1,B,Prefeitura Municipal de São Manuel - SP,3550100,SP,40954,RREO-Anexo 02,M,Total das Despesas Exceto Intra-Orçamentárias,DESPESAS LIQUIDADAS ATÉ O BIMESTRE (d),RREO2TotalDespesas,DESPESAS (EXCETO INTRA-ORÇAMENTÁRIAS) (I),16719986.23,2020,1,Despesa
2020,RREO,1,B,Prefeitura Municipal de São Manuel - SP,3550100,SP,40954,RREO-Anexo 02,M,Total das Despesas Exceto Intra-Orçamentárias,DESPESAS LIQUIDADAS ATÉ O BIMESTRE (d),RREO2TotalDespesas,Legislativa,506832.58,2020,1,Despesa
2020,RREO,1,B,Prefeitura Municipal de São Manuel - SP,3550100,SP,40954,RREO-Anexo 02,M,Total das Despesas Exceto Intra-Orçamentárias,DESPESAS LIQUIDADAS ATÉ O BIMESTRE (d),RREO2TotalDespesas,Ação Legislativa,506832.58,2020,1,Despesa
2020,RREO,1,B,Prefeitura Municipal de São Manuel - SP,3550100,SP,40954,RREO-Anexo 02,M,Total das Despesas Exceto Intra-Orçamentárias,DESPESAS LIQUIDADAS ATÉ O BIMESTRE (d),RREO2TotalDespesas,Administração,2191796.9,2020,1,Despesa
2020,RREO,1,B,Prefeitura Municipal de São Manuel - SP,3550100,SP,40954,RREO-Anexo 02,M,Total das Despesas Exceto Intra-Orçamentárias,DESPESAS LIQUIDADAS ATÉ O BIMESTRE (d),RREO2TotalDespesas,FU04 - Administração Geral,1934064.38,2020,1,Despesa
2020,RREO,1,B,Prefeitura Municipal de São Manuel - SP,3550100,SP,40954,RREO-Anexo 02,M,Total das Despesas Exceto Intra-Orçamentárias,DESPESAS LIQUIDADAS ATÉ O BIMESTRE (d),RREO2TotalDespesas,Administração Financeira,257732.52,2020,1,Despesa
2020,RREO,1,B,Prefeitura Municipal de São Manuel - SP,3550100,SP,40954,RREO-Anexo 02,M,Total das Despesas Exceto Intra-Orçamentárias,DESPESAS LIQUIDADAS ATÉ O BIMESTRE (d),RREO2TotalDespesas,Segurança Pública,409348.63,2020,1,Despesa
2020,RREO,1,B,Prefeitura Municipal de São Manuel - SP,3550100,SP,40954,RREO-Anexo 02,M,Total das Despesas Exceto Intra-Orçamentárias,DESPESAS LIQUIDADAS ATÉ O BIMESTRE (d),RREO2TotalDespesas,Policiamento,409348.63,2020,1,Despesa
2020,RREO,1,B,Prefeitura Municipal de São Manuel - SP,3550100,SP,40954,RREO-Anexo 02,M,Total das Despesas Exceto Intra-Orçamentárias,DESPESAS LIQUIDADAS ATÉ O BIMESTRE (d),RREO2TotalDespesas,Assistência Social,614766.86,2020,1,Despesa
2020,RREO,1,B,Prefeitura Municipal de São Manuel - SP,3550100,SP,40954,RREO-Anexo 02,M,Total das Despesas Exceto Intra-Orçamentárias,DESPESAS LIQUIDADAS ATÉ O BIMESTRE (d),RREO2TotalDespesas,Assistência ao Portador de Deficiência,34212.64,2020,1,Despesa
2020,RREO,1,B,Prefeitura Municipal de São Manuel - SP,3550100,SP,40954,RREO-Anexo 02,M,Total das Despesas Exceto Intra-Orçamentárias,DESPESAS LIQUIDADAS ATÉ O BIMESTRE (d),RREO2TotalDespesas,Assistência Comunitária,260838.01,2020,1,Despesa
2020,RREO,1,B,Prefeitura Municipal de São Manuel - SP,3550100,SP,40954,RREO-Anexo 02,M,Total das Despesas Exceto Intra-Orçamentárias,DESPESAS LIQUIDADAS ATÉ O BIMESTRE (d),RREO2TotalDespesas,FU08 - Administração Geral,319716.21,2020,1,Despesa
2020,RREO,1,B,Prefeitura Municipal de São Manuel - SP,3550100,SP,40954,RREO-Anexo 02,M,Total das Despesas Exceto Intra-Orçamentárias,DESPESAS LIQUIDADAS ATÉ O BIMESTRE (d),RREO2TotalDespesas,Previdência Social,2528627.08,2020,1,Despesa
2020,RREO,1,B,Prefeitura Municipal de São Manuel - SP,3550100,SP,40954,RREO-Anexo 02,M,Total das Despesas Exceto Intra-Orçamentárias,DESPESAS LIQUIDADAS ATÉ O BIMESTRE (d),RREO2TotalDespesas,Previdência do Regime Estatutário,2528627.08,2020,1,Despesa
2020,RREO,1,B,Prefeitura Municipal de São Manuel - SP,3550100,SP,40954,RREO-Anexo 02,M,Total das Despesas Exceto Intra-Orçamentárias,DESPESAS LIQUIDADAS ATÉ O BIMESTRE (d),RREO2TotalDespesas,Saúde,4967875.73,2020,1,Despesa
2020,RREO,1,B,Prefeitura Municipal de São Manuel - SP,3550100,SP,40954,RREO-Anexo 02,M,Total das Despesas Exceto Intra-Orçamentárias,DESPESAS LIQUIDADAS ATÉ O BIMESTRE (d),RREO2TotalDespesas,Atenção Básica,2637461.93,2020,1,Despesa
2020,RREO,1,B,Prefeitura Municipal de São Manuel - SP,3550100,SP,40954,RREO-Anexo 02,M,Total das Despesas Exceto Intra-Orçamentárias,DESPESAS LIQUIDADAS ATÉ O BIMESTRE (d),RREO2TotalDespesas,Assistência Hospitalar e Ambulatorial,2264079.94,2020,1,Despesa
