exercicio,instituicao,cod_ibge,uf,anexo,rotulo,coluna,cod_conta,conta,valor,populacao,ano
2018,Prefeitura Municipal de São Manuel - SP,3550100,SP,DCA-Anexo I-C,Padrão,Receitas Brutas Realizadas,RO1.1.1.8.01.1.0,1.1.1.8.01.1.0 Imposto sobre a Propriedade Predial e Territorial Urbana,6009467.58,40532,2018
2018,Prefeitura Municipal de São Manuel - SP,3550100,SP,DCA-Anexo I-C,Padrão,Receitas Brutas Realizadas,RO1.1.1.8.01.4.0,1.1.1.8.01.4.0 Imposto sobre Transmissão ¿Inter Vivos¿ de Bens Imóveis e de Direitos Reais sobre Imóveis,2084660.51,40532,2018
2018,Prefeitura Municipal de São Manuel - SP,3550100,SP,DCA-Anexo I-C,Padrão,Receitas Brutas Realizadas,RO1.1.1.8.02.0.0,"1.1.1.8.02.0.0 Impostos sobre a Produção, Circulação de Mercadorias e Serviços",6247650.4,40532,2018
2018,Prefeitura Municipal de São Manuel - SP,3550100,SP,DCA-Anexo I-C,Padrão,Receitas Brutas Realizadas,RO1.1.1.8.02.3.0,1.1.1.8.02.3.0 Imposto sobre Serviços de Qualquer Natureza,6247650.4,40532,2018
2018,Prefeitura Municipal de São Manuel - SP,3550100,SP,DCA-Anexo I-C,Padrão,Receitas Brutas Realizadas,RO1.1.2.0.00.0.0,1.1.2.0.00.0.0 - Taxas,703640.06,40532,2018
2018,Prefeitura Municipal de São Manuel - SP,3550100,SP,DCA-Anexo I-C,Padrão,Receitas Brutas Realizadas,RO1.1.2.1.00.0.0,1.1.2.1.00.0.0 - Taxas pelo Exercício do Poder de Polícia,487690.71,40532,2018
2018,Prefeitura Municipal de São Manuel - SP,3550100,SP,DCA-Anexo I-C,Padrão,Receitas Brutas Realizadas,RO1.1.2.1.01.0.0,"1.1.2.1.01.0.0 - Taxas de Inspeção, Controle e Fiscalização",487690.71,40532,2018
2018,Prefeitura Municipal de São Manuel - SP,3550100,SP,DCA-Anexo I-C,Padrão,Receitas Brutas Realizadas,RO1.1.2.2.00.0.0,1.1.2.2.00.0.0 - Taxas pela Prestação de Serviços,215949.35,40532,2018
2018,Prefeitura Municipal de São Manuel - SP,3550100,SP,DCA-Anexo I-C,Padrão,Receitas Brutas Realizadas,RO1.1.2.2.01.0.0,1.1.2.2.01.0.0 - Taxas pela Prestação de Serviços,215949.35,40532,2018
2018,Prefeitura Municipal de São Manuel - SP,3550100,SP,DCA-Anexo I-C,Padrão,Receitas Brutas Realizadas,RO1.1.3.0.00.0.0,1.1.3.0.00.0.0 - Contribuição de Melhoria,30761.48,40532,2018
2018,Prefeitura Municipal de São Manuel - SP,3550100,SP,DCA-Anexo I-C,Padrão,Receitas Brutas Realizadas,RO1.1.3.8.00.0.0,"1.1.3.8.00.0.0 - Contribuição de Melhoria - Específica de Estados, DF e Municípios",30761.48,40532,2018
2018,Prefeitura Municipal de São Manuel - SP,3550100,SP,DCA-Anexo I-C,Padrão,Receitas Brutas Realizadas,RO1.2.0.0.00.0.0,1.2.0.0.00.0.0 - Contribuições,4891964.68,40532,2018
2018,Prefeitura Municipal de São Manuel - SP,3550100,SP,DCA-Anexo I-C,Padrão,Receitas Brutas Realizadas,RO1.2.1.0.00.0.0,1.2.1.0.00.0.0 - Contribuições Sociais,3138585.47,40532,2018
2018,Prefeitura Municipal de São Manuel - SP,3550100,SP,DCA-Anexo I-C,Padrão,Receitas Brutas Realizadas,RO1.2.1.0.04.0.0,1.2.1.0.04.0.0 - Contribuição para o Regime Próprio de Previdência Social - RPPS,3130724.96,40532,2018
2018,Prefeitura Municipal de São Manuel - SP,3550100,SP,DCA-Anexo I-C,Padrão,Receitas Brutas Realizadas,RO1.2.1.0.04.2.0,1.2.1.0.04.2.0 - Contribuição do Servidor Ativo Civil para o RPPS,3086964.46,40532,2018
2018,Prefeitura Municipal de São Manuel - SP,3550100,SP,DCA-Anexo I-C,Padrão,Receitas Brutas Realizadas,RO1.2.1.0.04.3.0,1.2.1.0.04.3.0 - Contribuição do Servidor Inativo para o RPPS,34828.72,40532,2018
2018,Prefeitura Municipal de São Manuel - SP,3550100,SP,DCA-Anexo I-C,Padrão,Receitas Brutas Realizadas,RO1.2.1.0.04.4.0,1.2.1.0.04.4.0 - Contribuição do Pensionista para o RPPS,8931.78,40532,2018
2018,Prefeitura Municipal de São Manuel - SP,3550100,SP,DCA-Anexo I-C,Padrão,Receitas Brutas Realizadas,RO1.2.1.0.99.0.0,1.2.1.0.99.0.0 - Outras Contribuições Sociais,7860.51,40532,2018
2018,Prefeitura Municipal de São Manuel - SP,3550100,SP,DCA-Anexo I-C,Padrão,Receitas Brutas Realizadas,RO1.2.4.0.00.0.0,1.2.4.0.00.0.0 - Contribuição para o Custeio do Serviço de Iluminação Pública,1753379.21,40532,2018
2018,Prefeitura Municipal de São Manuel - SP,3550100,SP,DCA-Anexo I-C,Padrão,Receitas Brutas Realizadas,RO1.3.0.0.00.0.0,1.3.0.0.00.0.0 - Receita Patrimonial,6448314.68,40532,2018
2018,Prefeitura Municipal de São Manuel - SP,3550100,SP,DCA-Anexo I-C,Padrão,Receitas Brutas Realizadas,RO1.3.1.0.00.0.0,1.3.1.0.00.0.0 - Exploração do Patrimônio Imobiliário do Estado,64206.38,40532,2018
2018,Prefeitura Municipal de São Manuel - SP,3550100,SP,DCA-Anexo I-C,Padrão,Receitas Brutas Realizadas,RO1.3.1.0.01.0.0,"1.3.1.0.01.0.0 - Aluguéis, Arrendamentos, Foros, Laudêmios, Tarifas de Ocupação",54366.38,40532,2018
2018,Prefeitura Municipal de São Manuel - SP,3550100,SP,DCA-Anexo I-C,Padrão,Receitas Brutas Realizadas,RO1.3.1.0.01.1.0,1.3.1.0.01.1.0 - Aluguéis e Arrendamentos,54366.38,40532,2018
2018,Prefeitura Municipal de São Manuel - SP,3550100,SP,DCA-Anexo I-C,Padrão,Receitas Brutas Realizadas,RO1.3.1.0.02.0.0,"1.3.1.0.02.0.0 - Concessão, Permissão, Autorização ou Cessão do Direito de Uso de Bens Imóveis Públicos",9840.0,40532,2018
2018,Prefeitura Municipal de São Manuel - SP,3550100,SP,DCA-Anexo I-C,Padrão,Receitas Brutas Realizadas,RO1.3.2.0.00.0.0,1.3.2.0.00.0.0 - Valores Mobiliários,6383609.34,40532,2018
2018,Prefeitura Municipal de São Manuel - SP,3550100,SP,DCA-Anexo I-C,Padrão,Receitas Brutas Realizadas,RO1.3.2.1.00.0.0,1.3.2.1.00.0.0 - Juros e Correções Monetárias,6383205.96,40532,2018
2018,Prefeitura Municipal de São Manuel - SP,3550100,SP,DCA-Anexo I-C,Padrão,Receitas Brutas Realizadas,RO1.3.2.1.00.1.0,1.3.2.1.00.1.0 - Remuneração de Depósitos Bancários,285920.25,40532,2018
2018,Prefeitura Municipal de São Manuel - SP,3550100,SP,DCA-Anexo I-C,Padrão,Receitas Brutas Realizadas,RO1.3.2.1.00.4.0,1.3.2.1.00.4.0 - Remuneração dos Recursos do Regime Próprio de Previdência Social - RPPS,6097285.71,40532,2018
2018,Prefeitura Municipal de São Manuel - SP,3550100,SP,DCA-Anexo I-C,Padrão,Receitas Brutas Realizadas,RO1.3.2.2.00.0.0,1.3.2.2.00.0.0 - Dividendos,403.38,40532,2018
2018,Prefeitura Municipal de São Manuel - SP,3550100,SP,DCA-Anexo I-C,Padrão,Receitas Brutas Realizadas,RO1.3.9.0.00.0.0,1.3.9.0.00.0.0 - Demais Receitas Patrimoniais,498.96,40532,2018
2018,Prefeitura Municipal de São Manuel - SP,3550100,SP,DCA-Anexo I-C,Padrão,Receitas Brutas Realizadas,RO1.6.0.0.00.0.0,1.6.0.0.00.0.0 - Receita de Serviços,1279431.91,40532,2018
2018,Prefeitura Municipal de São Manuel - SP,3550100,SP,DCA-Anexo I-C,Padrão,Receitas Brutas Realizadas,RO1.6.1.0.00.0.0,1.6.1.0.00.0.0 - Serviços Administrativos e Comerciais Gerais,1279431.91,40532,2018
2018,Prefeitura Municipal de São Manuel - SP,3550100,SP,DCA-Anexo I-C,Padrão,Receitas Brutas Realizadas,RO1.6.1.0.01.0.0,1.6.1.0.01.0.0 - Serviços Administrativos e Comerciais Gerais,1279431.91,40532,2018
2018,Prefeitura Municipal de São Manuel - SP,3550100,SP,DCA-Anexo I-C,Padrão,Receitas Brutas Realizadas,RO1.7.0.0.00.0.0,1.7.0.0.00.0.0 - Transferências Correntes,95118664.61,40532,2018
2018,Prefeitura Municipal de São Manuel - SP,3550100,SP,DCA-Anexo I-C,Padrão,Deduções - FUNDEB,RO1.7.0.0.00.0.0,1.7.0.0.00.0.0 - Transferências Correntes,-12398931.68,40532,2018
2018,Prefeitura Municipal de São Manuel - SP,3550100,SP,DCA-Anexo I-C,Padrão,Receitas Brutas Realizadas,RO1.7.1.0.00.0.0,1.7.1.0.00.0.0 - Transferências da União e de suas Entidades,41093989.77,40532,2018
2018,Prefeitura Municipal de São Manuel - SP,3550100,SP,DCA-Anexo I-C,Padrão,Deduções - FUNDEB,RO1.7.1.0.00.0.0,1.7.1.0.00.0.0 - Transferências da União e de suas Entidades,-5017373.67,40532,2018
2018,Prefeitura Municipal de São Manuel - SP,3550100,SP,DCA-Anexo I-C,Padrão,Receitas Brutas Realizadas,RO1.7.1.8.00.0.0,"1.7.1.8.00.0.0 Transferências da União - Específicas de Estados, DF e Municípios",41093989.77,40532,2018
2018,Prefeitura Municipal de São Manuel - SP,3550100,SP,DCA-Anexo I-C,Padrão,Deduções - FUNDEB,RO1.7.1.8.00.0.0,"1.7.1.8.00.0.0 Transferências da União - Específicas de Estados, DF e Municípios",-5017373.67,40532,2018
2018,Prefeitura Municipal de São Manuel - SP,3550100,SP,DCA-Anexo I-C,Padrão,Receitas Brutas Realizadas,RO1.7.1.8.01.0.0,1.7.1.8.01.0.0 Participação na Receita da União,27367859.11,40532,2018
2018,Prefeitura Municipal de São Manuel - SP,3550100,SP,DCA-Anexo I-C,Padrão,Deduções - FUNDEB,RO1.7.1.8.01.0.0,1.7.1.8.01.0.0 Participação na Receita da União,-4990936.35,40532,2018
2018,Prefeitura Municipal de São Manuel - SP,3550100,SP,DCA-Anexo I-C,Padrão,Receitas Brutas Realizadas,RO1.7.1.8.01.2.0,1.7.1.8.01.2.0 Cota-Parte do Fundo de Participação dos Municípios - Cota Mensal,23013868.04,40532,2018
2018,Prefeitura Municipal de São Manuel - SP,3550100,SP,DCA-Anexo I-C,Padrão,Deduções - FUNDEB,RO1.7.1.8.01.2.0,1.7.1.8.01.2.0 Cota-Parte do Fundo de Participação dos Municípios - Cota Mensal,-4602773.26,40532,2018
2018,Prefeitura Municipal de São Manuel - SP,3550100,SP,DCA-Anexo I-C,Padrão,Receitas Brutas Realizadas,RO1.7.1.8.01.3.0,1.7.1.8.01.3.0 Cota-Parte do Fundo de Participação do Municípios ¿ 1% Cota entregue no mês de dezembro,1415926.1,40532,2018
2018,Prefeitura Municipal de São Manuel - SP,3550100,SP,DCA-Anexo I-C,Padrão,Receitas Brutas Realizadas,RO1.7.1.8.01.4.0,1.7.1.8.01.4.0 Cota-Parte do Fundo de Participação dos Municípios - 1% Cota entregue no mês de julho,997249.03,40532,2018
2018,Prefeitura Municipal de São Manuel - SP,3550100,SP,DCA-Anexo I-C,Padrão,Receitas Brutas Realizadas,RO1.7.1.8.01.5.0,1.7.1.8.01.5.0 Cota-Parte do Imposto Sobre a Propriedade Territorial Rural,1940815.94,40532,2018
2018,Prefeitura Municipal de São Manuel - SP,3550100,SP,DCA-Anexo I-C,Padrão,Deduções - FUNDEB,RO1.7.1.8.01.5.0,1.7.1.8.01.5.0 Cota-Parte do Imposto Sobre a Propriedade Territorial Rural,-388163.09,40532,2018
2018,Prefeitura Municipal de São Manuel - SP,3550100,SP,DCA-Anexo I-C,Padrão,Receitas Brutas Realizadas,RO1.7.1.8.02.0.0,1.7.1.8.02.0.0 Transferência da Compensação Financeira pela Exploração de Recursos Naturais,976178.37,40532,2018
2018,Prefeitura Municipal de São Manuel - SP,3550100,SP,DCA-Anexo I-C,Padrão,Receitas Brutas Realizadas,RO1.7.1.8.02.1.0,1.7.1.8.02.1.0 Cota-parte da Compensação Financeira de Recursos Hídricos,586871.27,40532,2018
2018,Prefeitura Municipal de São Manuel - SP,3550100,SP,DCA-Anexo I-C,Padrão,Receitas Brutas Realizadas,RO1.7.1.8.02.2.0,1.7.1.8.02.2.0 Cota-parte da Compensação Financeira de Recursos Minerais - CFEM,6507.51,40532,2018
2018,Prefeitura Municipal de São Manuel - SP,3550100,SP,DCA-Anexo I-C,Padrão,Receitas Brutas Realizadas,RO1.7.1.8.02.6.0,1.7.1.8.02.6.0 Cota-Parte do Fundo Especial do Petróleo ¿ FEP,382799.59,40532,2018
2018,Prefeitura Municipal de São Manuel - SP,3550100,SP,DCA-Anexo I-C,Padrão,Receitas Brutas Realizadas,RO1.7.1.8.03.0.0,1.7.1.8.03.0.0 Transferência de Recursos do Sistema Único de Saúde ¿ SUS ¿ Repasses Fundo a Fundo,9091573.37,40532,2018
2018,Prefeitura Municipal de São Manuel - SP,3550100,SP,DCA-Anexo I-C,Padrão,Receitas Brutas Realizadas,RO1.7.1.8.04.0.0,1.7.1.8.04.0.0 Transferências de Recursos do Fundo Nacional de Assistência Social ¿ FNAS,531168.43,40532,2018
2018,Prefeitura Municipal de São Manuel - SP,3550100,SP,DCA-Anexo I-C,Padrão,Receitas Brutas Realizadas,RO1.7.1.8.05.0.0,1.7.1.8.05.0.0 Transferências de Recursos do Fundo Nacional do Desenvolvimento da Educação ¿ FNDE,2993287.69,40532,2018
2018,Prefeitura Municipal de São Manuel - SP,3550100,SP,DCA-Anexo I-C,Padrão,Receitas Brutas Realizadas,RO1.7.1.8.05.1.0,1.7.1.8.05.1.0 Transferências do Salário-Educação,2291404.63,40532,2018
2018,Prefeitura Municipal de São Manuel - SP,3550100,SP,DCA-Anexo I-C,Padrão,Receitas Brutas Realizadas,RO1.7.1.8.05.3.0,1.7.1.8.05.3.0 Transferências Diretas do FNDE referentes ao Programa Nacional de Alimentação Escolar ¿ PNAE,695480.0,40532,2018
2018,Prefeitura Municipal de São Manuel - SP,3550100,SP,DCA-Anexo I-C,Padrão,Receitas Brutas Realizadas,RO1.7.1.8.05.4.0,1.7.1.8.05.4.0 Transferências Diretas do FNDE referentes ao Programa Nacional de Apoio ao Transporte do Escolar ¿ PNATE,6403.06,40532,2018
2018,Prefeitura Municipal de São Manuel - SP,3550100,SP,DCA-Anexo I-C,Padrão,Receitas Brutas Realizadas,RO1.7.1.8.06.0.0,1.7.1.8.06.0.0 Transferência Financeira do ICMS ¿ Desoneração ¿ L.C. Nº 87/96,132187.08,40532,2018
2018,Prefeitura Municipal de São Manuel - SP,3550100,SP,DCA-Anexo I-C,Padrão,Deduções - FUNDEB,RO1.7.1.8.06.0.0,1.7.1.8.06.0.0 Transferência Financeira do ICMS ¿ Desoneração ¿ L.C. Nº 87/96,-26437.32,40532,2018
2018,Prefeitura Municipal de São Manuel - SP,3550100,SP,DCA-Anexo I-C,Padrão,Receitas Brutas Realizadas,RO1.7.1.8.06.1.0,1.7.1.8.06.1.0 Transferência Financeira do ICMS ¿ Desoneração ¿ L.C. Nº 87/96,132187.08,40532,2018
2018,Prefeitura Municipal de São Manuel - SP,3550100,SP,DCA-Anexo I-C,Padrão,Deduções - FUNDEB,RO1.7.1.8.06.1.0,1.7.1.8.06.1.0 Transferência Financeira do ICMS ¿ Desoneração ¿ L.C. Nº 87/96,-26437.32,40532,2018
2018,Prefeitura Municipal de São Manuel - SP,3550100,SP,DCA-Anexo I-C,Padrão,Receitas Brutas Realizadas,RO1.7.1.8.99.0.0,1.7.1.8.99.0.0 Outras Transferências da União,1735.72,40532,2018
2018,Prefeitura Municipal de São Manuel - SP,3550100,SP,DCA-Anexo I-C,Padrão,Receitas Brutas Realizadas,RO1.7.2.0.00.0.0,1.7.2.0.00.0.0 - Transferências dos Estados e do Distrito Federal e de suas Entidades,39466745.79,40532,2018
2018,Prefeitura Municipal de São Manuel - SP,3550100,SP,DCA-Anexo I-C,Padrão,Deduções - FUNDEB,RO1.7.2.0.00.0.0,1.7.2.0.00.0.0 - Transferências dos Estados e do Distrito Federal e de suas Entidades,-7381558.01,40532,2018
2018,Prefeitura Municipal de São Manuel - SP,3550100,SP,DCA-Anexo I-C,Padrão,Receitas Brutas Realizadas,RO1.7.2.8.00.0.0,"1.7.2.8.00.0.0 Transferências dos Estados - Específicas de Estados, DF e Municípios",39466745.79,40532,2018
2018,Prefeitura Municipal de São Manuel - SP,3550100,SP,DCA-Anexo I-C,Padrão,Deduções - FUNDEB,RO1.7.2.8.00.0.0,"1.7.2.8.00.0.0 Transferências dos Estados - Específicas de Estados, DF e Municípios",-7381558.01,40532,2018
2018,Prefeitura Municipal de São Manuel - SP,3550100,SP,DCA-Anexo I-C,Padrão,Receitas Brutas Realizadas,RO1.7.2.8.01.0.0,1.7.2.8.01.0.0 Participação na Receita dos Estados,36988476.27,40532,2018
2018,Prefeitura Municipal de São Manuel - SP,3550100,SP,DCA-Anexo I-C,Padrão,Deduções - FUNDEB,RO1.7.2.8.01.0.0,1.7.2.8.01.0.0 Participação na Receita dos Estados,-7381558.01,40532,2018
2018,Prefeitura Municipal de São Manuel - SP,3550100,SP,DCA-Anexo I-C,Padrão,Receitas Brutas Realizadas,RO1.7.2.8.01.1.0,1.7.2.8.01.1.0 Cota-Parte do ICMS,30706138.43,40532,2018
2018,Prefeitura Municipal de São Manuel - SP,3550100,SP,DCA-Anexo I-C,Padrão,Deduções - FUNDEB,RO1.7.2.8.01.1.0,1.7.2.8.01.1.0 Cota-Parte do ICMS,-6141227.49,40532,2018
2018,Prefeitura Municipal de São Manuel - SP,3550100,SP,DCA-Anexo I-C,Padrão,Receitas Brutas Realizadas,RO1.7.2.8.01.2.0,1.7.2.8.01.2.0 Cota-Parte do IPVA,5957960.29,40532,2018
2018,Prefeitura Municipal de São Manuel - SP,3550100,SP,DCA-Anexo I-C,Padrão,Deduções - FUNDEB,RO1.7.2.8.01.2.0,1.7.2.8.01.2.0 Cota-Parte do IPVA,-1191025.22,40532,2018
2018,Prefeitura Municipal de São Manuel - SP,3550100,SP,DCA-Anexo I-C,Padrão,Receitas Brutas Realizadas,RO1.7.2.8.01.3.0,1.7.2.8.01.3.0 Cota-Parte do IPI - Municípios,246526.55,40532,2018
2018,Prefeitura Municipal de São Manuel - SP,3550100,SP,DCA-Anexo I-C,Padrão,Deduções - FUNDEB,RO1.7.2.8.01.3.0,1.7.2.8.01.3.0 Cota-Parte do IPI - Municípios,-49305.3,40532,2018
2018,Prefeitura Municipal de São Manuel - SP,3550100,SP,DCA-Anexo I-C,Padrão,Receitas Brutas Realizadas,RO1.7.2.8.01.4.0,1.7.2.8.01.4.0 Cota-Parte da Contribuição de Intervenção no Domínio Econômico,77851.0,40532,2018
2018,Prefeitura Municipal de São Manuel - SP,3550100,SP,DCA-Anexo I-C,Padrão,Receitas Brutas Realizadas,RO1.7.2.8.02.0.0,1.7.2.8.02.0.0 Transferência da Cota-parte da Compensação Financeira (25%),171507.44,40532,2018
2018,Prefeitura Municipal de São Manuel - SP,3550100,SP,DCA-Anexo I-C,Padrão,Receitas Brutas Realizadas,RO1.7.2.8.02.3.0,"1.7.2.8.02.3.0 Cota-parte Royalties ¿ Compensação Financeira pela Produção do Petróleo ¿ Lei nº 7.990/89, artigo 9º",171507.44,40532,2018
2018,Prefeitura Municipal de São Manuel - SP,3550100,SP,DCA-Anexo I-C,Padrão,Receitas Brutas Realizadas,RO1.7.2.8.03.0.0,1.7.2.8.03.0.0 Transferência de Recursos do Estado para Programas de Saúde ¿ Repasse Fundo a Fundo,5760.0,40532,2018
2018,Prefeitura Municipal de São Manuel - SP,3550100,SP,DCA-Anexo I-C,Padrão,Receitas Brutas Realizadas,RO1.7.2.8.10.0.0,1.7.2.8.10.0.0 Transferência de Convênios dos Estados e do Distrito Federal e de Suas Entidades,2301002.08,40532,2018
2018,Prefeitura Municipal de São Manuel - SP,3550100,SP,DCA-Anexo I-C,Padrão,Receitas Brutas Realizadas,RO1.7.2.8.10.9.0,1.7.2.8.10.9.0 Outras Transferências de Convênio dos Estados,2301002.08,40532,2018
2018,Prefeitura Municipal de São Manuel - SP,3550100,SP,DCA-Anexo I-C,Padrão,Receitas Brutas Realizadas,RO1.7.5.0.00.0.0,1.7.5.0.00.0.0 - Transferências de Outras Instituições Públicas,14557929.05,40532,2018
2018,Prefeitura Municipal de São Manuel - SP,3550100,SP,DCA-Anexo I-C,Padrão,Receitas Brutas Realizadas,RO1.7.5.8.00.0.0,"1.7.5.8.00.0.0 Transferências de Outras Instituições Públicas - Específicas de Estados, DF e Municípios",14557929.05,40532,2018
2018,Prefeitura Municipal de São Manuel - SP,3550100,SP,DCA-Anexo I-C,Padrão,Receitas Brutas Realizadas,RO1.7.5.8.01.0.0,1.7.5.8.01.0.0 Transferências de Recursos do Fundo de Manutenção e Desenvolvimento da Educação Básica e de Valorização dos Profissionais da Educação ¿ FUNDEB,14557929.05,40532,2018
2018,Prefeitura Municipal de São Manuel - SP,3550100,SP,DCA-Anexo I-C,Padrão,Receitas Brutas Realizadas,RO1.9.0.0.00.0.0,1.9.0.0.00.0.0 - Outras Receitas Correntes,617804.66,40532,2018
2018,Prefeitura Municipal de São Manuel - SP,3550100,SP,DCA-Anexo I-C,Padrão,Receitas Brutas Realizadas,RO1.9.1.0.00.0.0,"1.9.1.0.00.0.0 - Multas Administrativas, Contratuais e Judiciais",219072.53,40532,2018
2018,Prefeitura Municipal de São Manuel - SP,3550100,SP,DCA-Anexo I-C,Padrão,Receitas Brutas Realizadas,RO1.9.2.0.00.0.0,"1.9.2.0.00.0.0 - Indenizações, Restituições e Ressarcimentos",33055.9,40532,2018
2018,Prefeitura Municipal de São Manuel - SP,3550100,SP,DCA-Anexo I-C,Padrão,Receitas Brutas Realizadas,RO1.9.2.1.00.0.0,1.9.2.1.00.0.0 - Indenizações,86.5,40532,2018
2018,Prefeitura Municipal de São Manuel - SP,3550100,SP,DCA-Anexo I-C,Padrão,Receitas Brutas Realizadas,RO1.9.2.2.00.0.0,1.9.2.2.00.0.0 - Restituições,32969.4,40532,2018
2018,Prefeitura Municipal de São Manuel - SP,3550100,SP,DCA-Anexo I-C,Padrão,Receitas Brutas Realizadas,RO1.9.2.2.99.0.0,1.9.2.2.99.0.0 - Outras Restituições,32969.4,40532,2018
2018,Prefeitura Municipal de São Manuel - SP,3550100,SP,DCA-Anexo I-C,Padrão,Receitas Brutas Realizadas,RO1.9.9.0.00.0.0,1.9.9.0.00.0.0 - Demais Receitas Correntes,365676.23,40532,2018
2018,Prefeitura Municipal de São Manuel - SP,3550100,SP,DCA-Anexo I-C,Padrão,Receitas Brutas Realizadas,RO1.9.9.0.03.0.0,1.9.9.0.03.0.0 - Compensações Financeiras entre o Regime Geral e os Regimes Próprios de Previdência dos Servidores,491.36,40532,2018
2018,Prefeitura Municipal de São Manuel - SP,3550100,SP,DCA-Anexo I-C,Padrão,Receitas Brutas Realizadas,RO1.9.9.0.99.0.0,1.9.9.0.99.0.0 - Outras Receitas,365184.87,40532,2018
2018,Prefeitura Municipal de São Manuel - SP,3550100,SP,DCA-Anexo I-C,Padrão,Receitas Brutas Realizadas,RO1.9.9.0.99.1.0,1.9.9.0.99.1.0 - Outras Receitas - Primárias,365184.87,40532,2018
2018,Prefeitura Municipal de São Manuel - SP,3550100,SP,DCA-Anexo I-C,Padrão,Receitas Brutas Realizadas,RO2.0.0.0.00.0.0,2.0.0.0.00.0.0 - Receitas de Capital,201654.23,40532,2018
2018,Prefeitura Municipal de São Manuel - SP,3550100,SP,DCA-Anexo I-C,Padrão,Receitas Brutas Realizadas,RO2.4.0.0.00.0.0,2.4.0.0.00.0.0 - Transferências de Capital,201654.23,40532,2018
2018,Prefeitura Municipal de São Manuel - SP,3550100,SP,DCA-Anexo I-C,Padrão,Receitas Brutas Realizadas,RO2.4.1.0.00.0.0,2.4.1.0.00.0.0 - Transferências da União e de suas Entidades,201654.23,40532,2018
2018,Prefeitura Municipal de São Manuel - SP,3550100,SP,DCA-Anexo I-C,Padrão,Receitas Brutas Realizadas,RO2.4.1.8.00.0.0,"2.4.1.8.00.0.0 Transferências da União - Específicas de Estados, DF e Municípios",201654.23,40532,2018
2018,Prefeitura Municipal de São Manuel - SP,3550100,SP,DCA-Anexo I-C,Padrão,Receitas Brutas Realizadas,RO2.4.1.8.10.0.0,2.4.1.8.10.0.0 Transferência de Convênios da União e de suas Entidades,201654.23,40532,2018
2018,Prefeitura Municipal de São Manuel - SP,3550100,SP,DCA-Anexo I-C,Padrão,Receitas Brutas Realizadas,RO7.0.0.0.00.0.0,7.0.0.0.00.0.0 - Receitas Correntes - Intraorçamentárias,13496013.86,40532,2018
2018,Prefeitura Municipal de São Manuel - SP,3550100,SP,DCA-Anexo I-C,Padrão,Receitas Brutas Realizadas,RO7.2.0.0.00.0.0,7.2.0.0.00.0.0 - Contribuições - Intraorçamentárias,13059463.39,40532,2018
2018,Prefeitura Municipal de São Manuel - SP,3550100,SP,DCA-Anexo I-C,Padrão,Receitas Brutas Realizadas,RO7.2.1.0.00.0.0,7.2.1.0.00.0.0 - Contribuições Sociais - Intraorçamentárias,13059463.39,40532,2018
2018,Prefeitura Municipal de São Manuel - SP,3550100,SP,DCA-Anexo I-C,Padrão,Receitas Brutas Realizadas,RO7.2.1.0.04.0.0,7.2.1.0.04.0.0 - Contribuição para o Regime Próprio de Previdência Social - RPPS - Intraorçamentárias,6537312.82,40532,2018
2018,Prefeitura Municipal de São Manuel - SP,3550100,SP,DCA-Anexo I-C,Padrão,Receitas Brutas Realizadas,RO7.2.1.0.04.1.0,7.2.1.0.04.1.0 - Contribuição Patronal de Servidor Ativo Civil para o RPPS - Intraorçamentárias,6537312.82,40532,2018
2018,Prefeitura Municipal de São Manuel - SP,3550100,SP,DCA-Anexo I-C,Padrão,Receitas Brutas Realizadas,RO7.2.1.8.00.0.0,"7.2.1.8.00.0.0 Contribuições Sociais Específicas de Estados, DF e Municípios",6522150.57,40532,2018
2018,Prefeitura Municipal de São Manuel - SP,3550100,SP,DCA-Anexo I-C,Padrão,Receitas Brutas Realizadas,RO7.2.1.8.01.0.0,7.2.1.8.01.0.0 Contribuições para o Regime Próprio de Previdência Social - RPPS de Estados/DF/Municípios,6522150.57,40532,2018
